SubscriberID,FullName,Email,Region,Plan,SignupDate,RenewalDate,TenureDays,OnboardingScore,HasNegativeTicketPreRenewal,Cancelled,TotalOrders,TotalSpent,AvgOrderValue,NumSupportTickets,NumNegativeTickets,DaysBeforeRenewalLastNegativeTicket
S-10180,Brian Hernandez,nancymeyer@example.net,West,Monthly Plus,2026-06-09,2026-09-10,102,76.2,True,True,2,125.12,62.56,1,1,59.0
S-10181,Jason Fleming,thomasfisher@example.net,Midwest,Monthly Essentials,2026-07-29,2026-09-07,52,70.9,False,False,1,46.29,46.29,2,0,
S-10182,Dorothy Brown,marystone@example.com,West,Monthly Essentials,2026-06-11,2026-09-03,100,77.0,False,False,3,159.98,53.33,0,0,
S-10183,Grant Lucas,todd88@example.com,Midwest,Monthly Plus,2025-08-28,2026-08-31,387,78.9,False,False,11,575.82,52.35,1,1,
S-10184,Keith Villanueva,george43@example.com,Northeast,Monthly Essentials,2026-07-09,2026-09-10,72,80.9,True,True,2,113.85,56.92,1,1,27.0
S-10185,Dwayne Bruce,michaelbryant@example.org,Midwest,Monthly Essentials,2025-12-12,2026-09-13,281,39.3,False,False,10,522.91,52.29,1,1,81.0
S-10186,Caitlyn Nichols,teresafranco@example.net,South,Monthly Essentials,2025-10-26,2026-09-10,328,49.3,True,True,10,511.96,51.2,1,1,51.0
S-10187,Rebecca Martin,williamsleslie@example.org,Midwest,Monthly Essentials,2026-02-16,2026-08-29,215,40.5,True,False,5,247.09,49.42,4,2,17.0
S-10188,Jacob Harris,wadetiffany@example.org,Midwest,Monthly Plus,2025-01-31,2026-09-02,596,91.7,True,False,17,941.35,55.37,4,1,65.0
S-10189,Joshua Martin,david06@example.com,West,Monthly Essentials,2025-04-10,2026-08-27,527,79.7,False,False,16,851.34,53.21,8,1,
S-10190,Theresa Reilly,adamrodgers@example.net,West,Monthly Essentials,2025-05-03,2026-09-05,504,86.8,True,True,14,696.44,49.75,1,1,67.0
S-10191,Michael Wells,tara92@example.net,Northeast,Monthly Essentials,2025-10-19,2026-09-09,335,65.0,False,False,11,598.67,54.42,3,1,
S-10192,Tammy Morgan,dennisrachel@example.org,South,Monthly Essentials,2025-03-22,2026-09-16,546,73.9,False,False,19,1035.79,54.52,5,0,
S-10193,Audrey Johnson,seandavis@example.org,Midwest,Monthly Plus,2026-06-30,2026-09-15,81,41.5,False,False,1,66.05,66.05,0,0,
S-10194,Christie Fox,james18@example.com,Midwest,Monthly Essentials,2025-12-23,2026-08-24,270,70.1,True,False,9,489.81,54.42,1,1,27.0
S-10195,Tina Daugherty,ulee@example.net,Northeast,Monthly Essentials,2026-01-22,2026-09-08,240,96.2,False,False,8,395.97,49.5,0,0,
S-10196,Terri Kerr,raymond65@example.com,Northeast,Monthly Essentials,2025-10-02,2026-09-09,352,78.5,False,False,12,613.11,51.09,8,2,72.0
S-10197,Dustin Bell,fsawyer@example.org,South,Monthly Plus,2025-06-14,2026-09-19,462,80.7,False,False,16,806.82,50.43,1,0,
S-10198,Jill Riddle,zroberts@example.net,South,Monthly Plus,2026-04-16,2026-08-27,156,59.6,False,False,4,231.81,57.95,2,0,
S-10199,Jessica Mosley,maryharper@example.org,Midwest,Monthly Plus,2025-06-16,2026-09-10,460,71.5,False,False,15,782.46,52.16,3,1,35.0
S-10200,John Dillon,carl96@example.org,West,Monthly Essentials,2026-04-03,2026-09-05,169,76.7,False,False,3,181.85,60.62,1,0,
S-10201,Mark Nelson,angelapage@example.org,Midwest,Monthly Essentials,2025-09-19,2026-08-24,365,83.0,False,False,11,558.7,50.79,3,1,39.0
S-10202,Ronnie Roberts,twilliams@example.net,South,Monthly Essentials,2026-03-12,2026-09-12,191,75.4,False,False,6,258.43,43.07,2,0,
S-10203,Justin Ford,moodyeric@example.com,South,Monthly Essentials,2025-08-02,2026-09-02,413,89.3,True,False,14,720.23,51.44,1,1,24.0
S-10204,Sandra Kennedy,robert73@example.org,South,Monthly Plus,2024-12-11,2026-08-22,647,65.3,True,False,22,1202.12,54.64,1,1,74.0
S-10205,Donald Gamble,georgemichael@example.com,South,Monthly Essentials,2025-09-13,2026-08-31,371,75.8,False,False,10,504.61,50.46,3,1,41.0
S-10206,Sheena Burton,hmccann@example.com,West,Monthly Essentials,2024-10-17,2026-09-10,702,64.2,False,False,24,1221.5,50.9,1,1,
S-10207,Laura Bruce,bonniethomas@example.com,South,Monthly Essentials,2026-07-21,2026-09-11,60,82.0,True,False,1,58.34,58.34,1,1,71.0
S-10208,Brandy Martin,michael50@example.com,South,Monthly Essentials,2025-02-28,2026-09-07,568,67.5,False,True,18,958.66,53.26,4,0,
S-10209,Mark Jones,katiewhite@example.org,South,Monthly Plus,2024-12-26,2026-09-04,632,70.1,False,False,19,1019.56,53.66,6,0,
S-10210,Carol Morris,margaret44@example.net,Northeast,Monthly Plus,2025-10-16,2026-09-07,338,47.5,False,False,9,482.83,53.65,2,0,
S-10211,Heidi Ferguson,madeline02@example.net,South,Quarterly Bundle,2026-03-27,2026-08-26,176,49.9,False,False,6,334.95,55.82,0,0,
S-10212,Richard Jenkins,curtismoore@example.org,South,Monthly Plus,2025-03-23,2026-08-28,545,32.5,True,True,19,971.56,51.13,5,2,85.0
S-10213,Rebecca Hansen,butlersabrina@example.org,West,Monthly Essentials,2024-11-08,2026-09-04,680,79.3,True,True,20,1065.21,53.26,2,1,72.0
S-10214,Tammy Mendoza,hannah27@example.net,South,Monthly Essentials,2025-06-23,2026-09-16,453,45.1,True,False,15,711.46,47.43,1,1,80.0
S-10215,Tracy Jackson,anthony13@example.org,South,Monthly Essentials,2026-05-23,2026-09-07,119,72.0,False,False,2,114.86,57.43,0,0,
S-10216,Brenda Perez,jasonzavala@example.com,Midwest,Monthly Plus,2025-04-08,2026-09-08,529,63.6,True,True,18,896.85,49.82,2,1,74.0
S-10217,Rachel Jones,ctodd@example.org,West,Monthly Essentials,2026-04-14,2026-08-26,158,44.1,False,False,5,255.47,51.09,0,0,
S-10218,Ricky Palmer,harrisonrebekah@example.org,South,Monthly Plus,2025-09-08,2026-08-21,376,36.9,True,False,13,691.07,53.16,3,1,84.0
S-10219,Michael Webster,morajamie@example.org,West,Monthly Essentials,2025-03-18,2026-09-17,550,87.4,False,False,18,977.0,54.28,2,0,
S-10220,Gregory Davis,stacy55@example.org,West,Monthly Essentials,2025-06-21,2026-08-29,455,100.0,False,False,16,834.85,52.18,0,0,
S-10221,Phyllis Austin,garciabelinda@example.org,Midwest,Monthly Essentials,2025-01-18,2026-09-12,609,66.6,False,False,21,1059.69,50.46,1,0,
S-10222,Michelle Brandt,rachelmedina@example.net,South,Monthly Essentials,2026-08-06,2026-09-09,44,67.0,False,False,2,102.31,51.16,0,0,
S-10223,Daniel Gordon,lrichardson@example.org,West,Quarterly Bundle,2026-01-08,2026-09-13,254,61.6,False,False,6,310.47,51.74,0,0,
S-10224,Tyler White,tina63@example.net,Northeast,Monthly Essentials,2025-11-26,2026-08-21,297,52.8,False,True,8,411.92,51.49,0,0,
S-10225,Brian Rollins,owensapril@example.com,West,Quarterly Bundle,2026-04-11,2026-09-17,161,87.6,False,False,5,295.32,59.06,0,0,
S-10226,Michele Hawkins,millertristan@example.com,West,Monthly Plus,2025-10-05,2026-09-02,349,49.2,False,False,9,491.31,54.59,0,0,
S-10227,Kyle Collins,aperez@example.com,West,Monthly Plus,2025-03-19,2026-08-30,549,62.8,False,True,16,847.49,52.97,3,1,
S-10228,Mrs. Shannon Jacobson,xcrosby@example.org,South,Monthly Essentials,2025-06-11,2026-08-21,465,60.2,True,True,15,692.41,46.16,3,1,82.0
S-10229,Michael Powers,qkim@example.net,Midwest,Monthly Essentials,2025-01-13,2026-08-22,614,60.0,False,False,19,980.27,51.59,2,0,
S-10230,Charles Morales,figueroapatricia@example.org,South,Monthly Essentials,2025-01-21,2026-08-27,606,79.1,True,False,21,1024.94,48.81,4,1,71.0
S-10231,William Morgan,bmartinez@example.net,Northeast,Monthly Essentials,2025-07-01,2026-09-01,445,70.2,False,False,15,822.57,54.84,1,0,
S-10232,Dr. Ralph Wheeler DDS,qkelly@example.net,West,Monthly Essentials,2026-05-02,2026-08-26,140,96.1,False,False,3,155.05,51.68,0,0,
S-10233,Victoria Dixon,katrinarodriguez@example.com,West,Monthly Essentials,2025-08-14,2026-08-29,401,69.4,False,False,12,592.24,49.35,2,0,
S-10234,David Dunlap Jr.,greertyrone@example.org,Midwest,Monthly Essentials,2026-02-24,2026-09-13,207,44.7,True,True,5,230.18,46.04,2,2,47.0
S-10235,Janet Shelton,kevinhanson@example.org,South,Monthly Essentials,2025-05-12,2026-09-08,495,74.8,False,False,14,749.16,53.51,3,0,
S-10236,Kelly Vasquez,qharris@example.com,South,Quarterly Bundle,2025-10-08,2026-08-25,346,84.9,True,True,12,601.07,50.09,2,1,57.0
S-10237,Dennis Cooper PhD,cisnerosanthony@example.com,Midwest,Monthly Plus,2026-03-10,2026-09-04,193,45.9,True,True,5,295.11,59.02,2,2,60.0
S-10238,Barbara Cole,cramos@example.org,South,Quarterly Bundle,2025-03-02,2026-09-14,566,82.2,False,False,19,982.5,51.71,1,0,
S-10239,Matthew Chan,travistaylor@example.net,South,Monthly Plus,2026-04-12,2026-08-29,160,69.0,False,True,5,298.18,59.64,0,0,
S-10240,Phillip Carroll,rkeller@example.net,Midwest,Monthly Essentials,2025-01-27,2026-09-03,600,72.2,False,True,20,978.81,48.94,0,0,
S-10241,Karen Dickerson,myerstroy@example.com,South,Monthly Essentials,2025-06-07,2026-08-23,469,100.0,False,False,14,674.5,48.18,1,0,
S-10242,Heather Levine,bryan90@example.org,South,Monthly Essentials,2026-03-31,2026-08-29,172,54.3,True,True,5,257.04,51.41,1,1,31.0
S-10243,Hannah Harmon,hubbardcolleen@example.com,Midwest,Monthly Essentials,2026-05-07,2026-09-16,135,48.5,False,True,4,190.89,47.72,0,0,
S-10244,Gregory Howard,brian33@example.org,Midwest,Monthly Plus,2025-04-11,2026-08-25,526,54.0,False,False,18,959.12,53.28,5,1,
S-10245,Leslie Lozano,meltondanny@example.org,Northeast,Monthly Plus,2024-11-27,2026-09-10,661,78.3,False,False,21,1161.15,55.29,4,2,
S-10246,Gabriel Murray,abradley@example.com,South,Monthly Essentials,2025-09-20,2026-09-01,364,78.3,False,False,13,656.5,50.5,1,0,
S-10247,John Johnson,nicholas65@example.net,South,Quarterly Bundle,2026-02-24,2026-08-29,207,96.0,False,True,4,220.91,55.23,1,0,
S-10248,John Vazquez,matthewshaw@example.net,South,Monthly Plus,2026-01-02,2026-09-04,260,79.5,False,False,9,496.53,55.17,2,0,
S-10249,Lucas Cox,oharris@example.org,South,Monthly Essentials,2026-03-14,2026-08-28,189,98.1,True,False,6,315.98,52.66,1,1,19.0
S-10250,Kimberly Mitchell,evansashley@example.org,Northeast,Monthly Plus,2025-09-17,2026-09-06,367,51.9,False,False,13,655.23,50.4,0,0,
S-10251,Tina Robbins,vargasjoshua@example.net,West,Monthly Plus,2025-12-08,2026-09-18,285,97.6,False,False,10,456.09,45.61,0,0,
S-10252,Karen Clark,pearsonkevin@example.com,West,Monthly Essentials,2026-06-13,2026-09-15,98,62.5,False,False,1,48.02,48.02,0,0,
S-10253,Joshua Gonzalez,gking@example.com,South,Monthly Essentials,2025-02-12,2026-08-31,584,100.0,True,False,19,944.97,49.74,2,2,61.0
S-10254,Kimberly Ibarra,barbaralewis@example.net,Midwest,Quarterly Bundle,2025-03-21,2026-09-12,547,75.9,False,False,18,930.07,51.67,1,0,
S-10255,Debra Little,umichael@example.net,West,Monthly Essentials,2024-12-27,2026-09-05,631,66.1,False,True,21,1106.92,52.71,2,0,
S-10256,Curtis Ford,edwardjennings@example.com,South,Monthly Essentials,2025-07-07,2026-08-27,439,75.2,True,False,12,603.32,50.28,3,2,89.0
S-10257,Jennifer Dalton,waltersmeghan@example.com,West,Monthly Essentials,2026-03-03,2026-09-15,200,61.7,False,False,7,360.68,51.53,0,0,
S-10258,Maria Scott,richardwilson@example.org,Northeast,Quarterly Bundle,2025-09-19,2026-08-29,365,92.3,True,False,11,564.6,51.33,4,1,2.0
S-10259,Robert Collins,bcastro@example.com,Midwest,Monthly Plus,2025-11-24,2026-09-01,299,63.8,False,False,10,499.68,49.97,0,0,
S-10260,Amanda Moore,anthonyclarke@example.com,West,Monthly Essentials,2025-12-01,2026-08-27,292,76.7,False,False,9,449.09,49.9,3,1,
S-10261,Casey Phelps,dcasey@example.org,West,Monthly Essentials,2025-12-20,2026-08-21,273,52.8,False,False,7,340.47,48.64,0,0,
S-10262,Edward Brown,qmosley@example.net,Northeast,Monthly Plus,2026-07-17,2026-08-28,64,46.2,False,False,1,38.34,38.34,0,0,
S-10263,Jennifer Larsen,joelduncan@example.net,Midwest,Monthly Plus,2025-03-11,2026-09-13,557,53.9,True,False,16,835.96,52.25,2,1,24.0
S-10264,Kelly Calderon,tyler13@example.net,Midwest,Monthly Essentials,2025-08-12,2026-08-21,403,78.9,False,False,13,672.12,51.7,2,0,
S-10265,Robert Murphy,vshaffer@example.org,Northeast,Monthly Essentials,2026-05-23,2026-09-15,119,70.9,False,False,4,193.34,48.34,0,0,
S-10266,Claudia Rodriguez,taragonzales@example.com,Northeast,Monthly Plus,2025-09-19,2026-08-29,365,64.8,True,False,10,542.15,54.22,2,1,15.0
S-10267,Amy Ferguson,stewartrodney@example.net,Northeast,Quarterly Bundle,2026-04-03,2026-09-19,169,70.2,False,False,5,232.56,46.51,1,0,
S-10268,Donald Mueller,michaelbaldwin@example.com,Northeast,Quarterly Bundle,2024-11-09,2026-08-28,679,86.6,True,False,23,1175.85,51.12,3,1,17.0
S-10269,Walter Obrien,vazquezkristina@example.org,West,Quarterly Bundle,2025-06-09,2026-09-07,467,95.4,False,False,16,835.94,52.25,1,0,
S-10270,James Fowler,rebecca18@example.org,Midwest,Monthly Essentials,2026-08-03,2026-09-13,47,70.0,False,False,2,123.63,61.82,0,0,
S-10271,Jasmine Browning,qpennington@example.com,West,Monthly Plus,2025-08-15,2026-09-06,400,82.8,False,False,11,576.38,52.4,3,0,
S-10272,Rodney Young,michelemartin@example.com,South,Monthly Essentials,2026-08-18,2026-09-08,32,61.7,False,False,1,62.02,62.02,0,0,
S-10273,Sherry Wang,rmccormick@example.org,South,Monthly Essentials,2025-06-29,2026-09-04,447,100.0,False,False,15,741.92,49.46,3,1,35.0
S-10274,Teresa Ruiz,vhouse@example.net,West,Monthly Essentials,2026-01-26,2026-08-31,236,50.3,True,False,8,394.14,49.27,1,1,35.0
S-10275,Thomas Garcia,hollyhunter@example.com,West,Monthly Plus,2025-09-05,2026-09-11,379,56.2,False,False,10,522.45,52.24,3,0,
S-10276,Nicholas Kelley,shawn00@example.net,West,Monthly Essentials,2024-10-13,2026-09-18,706,80.0,False,False,23,1189.26,51.71,3,0,
S-10277,Lorraine Gibbs,aarongonzalez@example.com,Midwest,Monthly Essentials,2026-05-16,2026-09-15,126,73.8,False,False,5,233.57,46.71,1,0,
S-10278,Bradley Moore,melaniejennings@example.com,West,Monthly Plus,2026-04-12,2026-09-09,160,91.6,True,False,6,313.26,52.21,2,1,18.0
S-10279,Shane Anderson,graceserrano@example.com,Northeast,Monthly Plus,2025-03-10,2026-09-18,558,53.1,False,False,19,974.75,51.3,2,0,
S-10280,Jason White,kduffy@example.org,Northeast,Monthly Essentials,2025-10-01,2026-08-31,353,91.4,False,True,9,435.59,48.4,0,0,
S-10281,Alexander Hansen,rebeccamccann@example.org,South,Monthly Essentials,2026-07-16,2026-09-05,65,80.1,True,False,3,166.44,55.48,2,1,34.0
S-10282,Samuel Williams,jburke@example.org,West,Monthly Essentials,2025-12-26,2026-08-30,267,86.9,False,False,9,499.58,55.51,1,0,
S-10283,Carolyn Bradley,higginsryan@example.com,South,Monthly Essentials,2025-01-10,2026-08-30,617,45.0,False,False,19,1006.73,52.99,4,1,
S-10284,Kathleen Walker,jamesatkins@example.com,West,Monthly Essentials,2025-02-23,2026-09-09,573,60.1,False,False,17,858.21,50.48,3,0,
S-10285,Johnny Anderson,carolcarney@example.com,South,Monthly Plus,2026-08-07,2026-09-08,43,68.5,True,False,1,38.27,38.27,1,1,72.0
S-10286,Chelsey White,anthonycherry@example.org,Northeast,Quarterly Bundle,2025-08-18,2026-08-30,397,65.4,True,False,12,609.47,50.79,4,3,72.0
S-10287,Susan Wood,emiller@example.org,Northeast,Monthly Plus,2024-12-13,2026-09-10,645,67.4,False,False,19,1042.67,54.88,3,1,
S-10288,Valerie Sanders,jennifererickson@example.net,Midwest,Monthly Essentials,2025-01-06,2026-09-10,621,46.1,True,False,21,1085.81,51.71,2,1,13.0
S-10289,Angel Hawkins,cookjimmy@example.com,Midwest,Monthly Essentials,2026-07-14,2026-08-27,67,78.0,False,False,3,153.69,51.23,0,0,
S-10290,Teresa Coffey DDS,smithwilliam@example.com,West,Monthly Essentials,2025-05-19,2026-08-29,488,18.1,False,False,17,839.84,49.4,4,1,
S-10291,James Wood,carpenterjorge@example.net,South,Quarterly Bundle,2026-03-04,2026-08-24,199,94.3,False,False,7,357.84,51.12,0,0,
S-10292,Gerald Mcdonald Jr.,hthomas@example.com,South,Monthly Essentials,2026-01-26,2026-08-26,236,75.8,False,False,6,272.36,45.39,0,0,
S-10293,Carl Savage,julie64@example.com,South,Monthly Essentials,2025-02-03,2026-09-13,593,94.1,False,False,20,1016.61,50.83,1,0,
S-10294,Pam Baker,ryan25@example.net,Midwest,Monthly Essentials,2026-02-02,2026-09-19,229,86.0,False,False,7,386.69,55.24,3,1,
S-10295,Pamela Hernandez DVM,jbrown@example.org,West,Monthly Plus,2024-11-10,2026-08-31,678,95.6,False,False,23,1282.13,55.74,3,0,
S-10296,Andrew Green,fgraham@example.org,Northeast,Monthly Essentials,2025-07-25,2026-09-12,421,61.0,False,True,14,724.28,51.73,2,1,
S-10297,William Hoffman,uvasquez@example.org,Northeast,Monthly Essentials,2025-09-21,2026-09-16,363,82.6,True,False,10,561.19,56.12,2,2,45.0
S-10298,Brandon Oneill,marybrady@example.com,West,Monthly Essentials,2025-06-22,2026-09-18,454,63.4,False,False,14,815.82,58.27,4,1,
S-10299,Mary Lewis,foxashley@example.com,Midwest,Monthly Plus,2024-10-09,2026-09-02,710,72.0,False,False,21,1094.47,52.12,3,1,
S-10300,Danielle Jimenez,clayanthony@example.net,West,Monthly Essentials,2026-06-21,2026-08-21,90,65.7,True,False,1,44.83,44.83,1,1,75.0
S-10301,Mrs. Jacqueline Hickman,hooderic@example.org,Northeast,Monthly Essentials,2026-02-11,2026-09-12,220,71.8,False,True,6,295.05,49.18,2,1,
S-10302,Michael Castillo,brooke05@example.org,Northeast,Monthly Plus,2025-05-29,2026-09-04,478,61.2,False,False,16,873.71,54.61,3,0,
S-10303,Tiffany Nguyen,jasonwilliams@example.net,South,Monthly Essentials,2024-10-11,2026-08-21,708,58.9,True,False,24,1272.55,53.02,7,1,10.0
S-10304,Robert Manning,qdavis@example.org,South,Monthly Plus,2026-06-16,2026-09-13,95,32.4,False,False,4,184.48,46.12,0,0,
S-10305,Randy Ross,phelpsfrank@example.com,South,Monthly Essentials,2026-05-15,2026-08-28,127,92.5,False,False,5,265.28,53.06,0,0,
S-10306,Paul Valdez,evanslaurie@example.net,South,Quarterly Bundle,2026-02-20,2026-09-08,211,60.4,False,False,6,312.86,52.14,1,1,28.0
S-10307,Emily Cohen,michaeldavis@example.com,South,Monthly Essentials,2025-02-22,2026-09-15,574,100.0,False,False,19,1050.86,55.31,3,0,
S-10308,Katherine Mcclure,madams@example.com,Northeast,Monthly Plus,2024-12-10,2026-09-01,648,64.4,False,False,22,1160.44,52.75,5,0,
S-10309,Jay Richardson,ryansimmons@example.org,West,Quarterly Bundle,2026-04-28,2026-09-09,144,76.3,False,False,4,218.39,54.6,1,0,
S-10310,Valerie Rhodes,sarahrose@example.net,South,Monthly Essentials,2025-02-10,2026-08-23,586,65.7,False,False,20,994.29,49.71,0,0,
S-10311,Donna Kim,ievans@example.net,West,Monthly Plus,2024-10-25,2026-09-08,694,88.3,True,False,24,1246.77,51.95,3,2,82.0
S-10312,Sarah Mills,ashley81@example.org,Midwest,Monthly Essentials,2025-02-22,2026-09-19,574,71.7,False,False,18,1007.82,55.99,2,0,
S-10313,Kayla Gutierrez,kguerrero@example.com,Northeast,Monthly Essentials,2025-11-28,2026-09-06,295,76.5,False,False,8,417.53,52.19,2,1,24.0
S-10314,Kevin Mack,wilsondorothy@example.org,South,Monthly Plus,2025-03-17,2026-09-06,551,84.2,True,False,17,885.35,52.08,3,3,22.0
S-10315,Sarah Williams,tmcdowell@example.com,Midwest,Monthly Essentials,2026-01-21,2026-08-26,241,59.7,False,False,8,444.92,55.61,1,1,
S-10316,Jordan Santiago,matthew23@example.org,South,Monthly Essentials,2025-08-17,2026-09-15,398,61.7,True,False,14,768.34,54.88,2,1,46.0
S-10317,William Green,hamiltonandrew@example.com,Midwest,Monthly Essentials,2025-09-09,2026-08-27,375,83.3,False,False,12,660.12,55.01,2,0,
S-10318,Christopher Woods,vmelton@example.net,Midwest,Quarterly Bundle,2026-08-13,2026-08-24,37,99.5,False,False,2,87.54,43.77,0,0,
S-10319,Elizabeth Li,hannah64@example.org,West,Monthly Plus,2025-05-02,2026-09-17,505,69.1,False,False,17,883.05,51.94,1,0,
S-10320,Adrian Rodriguez,hortonjacob@example.org,West,Quarterly Bundle,2025-03-15,2026-08-21,553,69.9,False,False,19,964.0,50.74,3,0,
S-10321,Matthew Santos,ywilkinson@example.net,Midwest,Monthly Plus,2026-01-12,2026-08-30,250,88.7,False,False,9,476.58,52.95,1,0,
S-10322,Eric Ford,hhenderson@example.org,West,Monthly Plus,2025-11-08,2026-09-04,315,63.7,False,False,11,573.21,52.11,3,2,
S-10323,Nancy Wallace,cruiz@example.net,Midwest,Monthly Essentials,2026-02-08,2026-08-21,223,52.5,True,False,5,243.33,48.67,2,1,26.0
S-10324,Edward Gallegos,awilliams@example.org,Midwest,Quarterly Bundle,2025-11-06,2026-09-17,317,67.1,False,False,8,420.8,52.6,1,0,
S-10325,Michelle Petty,mmclaughlin@example.net,West,Monthly Essentials,2026-08-20,2026-08-23,30,60.6,False,False,1,54.94,54.94,0,0,
S-10326,Donna Freeman,upalmer@example.net,Northeast,Quarterly Bundle,2025-01-04,2026-09-11,623,59.5,False,False,21,1074.71,51.18,0,0,
S-10327,Susan Dillon,jenniferrice@example.com,Midwest,Monthly Essentials,2025-02-14,2026-08-31,582,82.6,True,False,20,1154.78,57.74,3,1,19.0
S-10328,Kristen Adams,hsmall@example.com,West,Monthly Essentials,2026-06-29,2026-08-22,82,81.6,True,False,2,91.42,45.71,1,1,37.0
S-10329,Maria West,ssmith@example.net,South,Quarterly Bundle,2025-06-05,2026-09-04,471,100.0,True,True,15,758.45,50.56,3,2,45.0
S-10330,Gregg Hall,brianacohen@example.net,West,Monthly Essentials,2025-05-20,2026-09-01,487,97.3,False,False,16,862.74,53.92,2,1,
S-10331,Michelle Mcdonald,jennifer66@example.net,Midwest,Monthly Essentials,2025-05-30,2026-08-30,477,89.9,True,False,14,676.54,48.32,4,2,78.0
S-10332,Heather Kennedy,christycampbell@example.net,Midwest,Quarterly Bundle,2025-08-10,2026-09-18,405,51.3,False,False,11,576.59,52.42,2,0,
S-10333,John Thompson,catherinegarcia@example.com,West,Monthly Essentials,2024-11-18,2026-09-13,670,82.2,True,False,20,959.44,47.97,1,1,19.0
S-10334,Katherine Young,kiddmichael@example.com,Midwest,Quarterly Bundle,2025-02-15,2026-09-14,581,59.2,True,False,20,1057.67,52.88,4,1,28.0
