emp_id,full_name,department,job_role,hire_date,term_date,monthly_income,age,gender,tenure_years,environment_satisfaction,job_involvement,job_satisfaction,relationship_satisfaction,work_life_balance
E-1771,WEI Ivanov,Engineering ,Support Engineer,2022/03/23,,"$7,389",24,Female,4.51,2,2,medium,3,2
E-2408,OMAR Okafor,sales ,Sales Development Rep,13/10/2014,N/A,5809,30,Male,11.95,2,2,2,3,3
E-2368,Rosa Popescu,Sal3s,Sales Development Rep,2026/09/21,2026-09-25,"$5,658",40,Female,0.01,3,3,2,3,high
E-1562,Sofia Chen,Engineering ,QA Analyst,14 Dec 2014,,"6,768.00",29,Female,11.78,high,3,3,3,3
E-1290,Sofia Kim,Engineering ,Software Engineer,2022-03-26,N/A,7660,43,Male,4.5,3,2,3,3,3
E-1612,Zoe Weber,Eng.,Data Engineer,2018-02-22,NULL,6394,28,Male,8.59,2,3,2,3,3
E-1872,UMAR Santos,Eng.,Engineering Lead,24/10/2025,2026-09-25,"6,417.00",38,Male,0.92,3,3,2,3,3
E-1985,  nina WEBER ,Eng.,Engineering Manager,2024-06-07,NULL,7344,39,Female,2.3,n/a,3,3,3,6
E-1787,ZOE Kim,engineering,Support Engineer,29 Jul 2010,,"6,080.00",34,Female,16.16,high,3,3,2,2
E-1150,Okafor Okafor,Eng.,Software Engineer,07/12/2019,NULL,"6,797.00",19,Female,6.8,0,3,3,3,2
E-2375,  nina NAIR ,sales ,Sales Development Rep,27 Aug 2026,25 Sep 2026,"$5,761",30,Male,0.08,3,3,3,2,3
E-2052,PRIYA O'Brien,sales ,Account Executive,2024/04/02,2026/09/25,-1,36,Female,2.48,3,3,3,5,3
E-1574,Lucas Rossi,Engineering ,QA Analyst,2026/06/29,N/A,7436,38,Male,0.24,2,medium,3,3,3
E-1885,Sofia Weber,Eng.,Engineering Lead,27/08/2022,,"$7,309",47,Male,4.08,2,3,2,medium,3
E-1249,Tomas Wei,Engineering ,Software Engineer,2016-11-04,N/A,"8,229.00",34,Male,9.89,2,3,2,3,3
E-2442,YUSUF Kowalski,Sal3s,Sales Development Rep,15 Feb 2020,NULL,6632,56,Male,6.61,3,2,3,5,medium
E-1746,Mei Nakamura,Eng.,Support Engineer,2026/08/05,2026/09/25,5791,26,Male,0.14,3,3,3,3,3
E-1245,Emma Lindgren,engineering,Software Engineer,2022-06-07,,-1,29,Male,4.3,3,3,3,3,3
E-2111,Grace Garcia,Sales,Account Executive,2019/10/24,N/A,6118,44,Female,6.92,2,3,3,3,3
E-1109,  paul O'BRIEN ,engineering,Software Engineer,30 Aug 2018,NULL,7182,33,Female,8.07,3,2,3,3,3
E-1143,MEI Smith,engineering,Software Engineer,2022/06/18,,6910,46,Male,4.27,3,3,3,2,3
E-2373,Priya Kim,Sales,Sales Development Rep,30/03/2022,2026-09-25,5533,27,Female,4.49,medium,3,3,2,3
E-1344,  fatima OKAFOR ,Engineering ,QA Analyst,2025-12-21,25 Sep 2026,-1,18,Female,0.76,3,3,2,3,3
E-1426,NADIA Kim,Engineering ,QA Analyst,04/12/2019,,5255,47,Male,6.81,high,3,3,3,3
E-1141,Nina Andersson,engineering,Software Engineer,2026-05-27,,6855,32,Female,0.33,3,3,n/a,3,medium
E-1539,Miguel Garcia,engineering,QA Analyst,12/03/2017,N/A,6007,28,Female,9.54,3,3,2,3,0
E-1082,  yusuf O'BRIEN ,Engineering ,Software Engineer,2022-03-23,2026/09/25,5660,27,Male,4.51,3,3,3,3,3
E-1583,  omar NAKAMURA ,Engineering ,QA Analyst,2012/02/07,N/A,7218,27,Female,14.63,2,2,3,3,3
E-2439,IGOR Farah,Sal3s,Sales Development Rep,18 Dec 2016,N/A,"6,796.00",55,Male,9.77,3,3,2,3,3
E-1895,Talia O'Brien,Eng.,Engineering Lead,2017/08/30,,8166,29,Female,9.07,3,3,3,2,3
E-1287,  john DIALLO ,Eng.,Software Engineer,29/06/2017,N/A,-1,46,Male,9.24,2,3,2,3,3
E-1711,Carlos Duarte,Eng.,Data Engineer,2022-04-17,,7729,39,Male,4.44,3,3,3,3,3
E-2063,PRIYA Silva,Sal3s,Account Executive,2024-03-26,2026/09/25,5331,36,Female,2.5,3,3,2,6,3
E-2223,FATIMA Smith,Sales,Account Executive,25/09/2019,N/A,-1,57,Female,7.0,3,2,3,3,3
E-1282,  lara DUARTE ,Engineering ,Software Engineer,2022-01-01,NULL,7662,43,Male,4.73,3,2,2,3,3
E-1577,Julia Smith,Engineering ,QA Analyst,2018-01-16,NULL,7483,48,Male,8.69,2,3,2,3,3
E-1248,Fatima Smith,Engineering ,Software Engineer,2013-12-14,,7690,26,Male,12.78,3,2,3,3,3
E-1868,CARLOS Andersson,engineering,Support Engineer,2022-01-23,,6654,28,Male,4.67,2,3,2,0,3
E-1986,  quinn GARCIA ,Eng.,Engineering Manager,2007-04-14,N/A,7045,62,Female,19.45,3,3,3,3,3
E-2099,John Haddad,Sales,Account Executive,2018/01/16,N/A,5820,52,Male,8.69,3,3,5,n/a,high
E-2012,SOFIA Santos,Eng.,Engineering Manager,2018-05-24,,"6,917.00",37,Male,8.34,3,3,3,2,3
E-1199,  lucas KAUR ,Eng.,Software Engineer,22 Feb 2020,NULL,-1,29,Male,6.59,3,3,3,6,medium
E-1963,  miguel KIM ,Eng.,Engineering Manager,2007/06/22,,6491,53,Female,19.26,3,3,3,3,3
E-1963,  MIGUEL KIM ,Eng.,Engineering Manager,2007/06/22,,6491,53,Female,19.26,3,3,3,3,3
E-1788,PETRA Silva,engineering,Support Engineer,2024-08-08,,-1,44,Female,2.13,3,3,3,2,3
E-2137,  kenji HADDAD ,Sales,Account Executive,27 Aug 2018,NULL,5767,37,Male,8.08,3,n/a,3,3,2
E-1674,Grace Santos,engineering,Data Engineer,2020-03-08,,6983,50,Female,6.55,3,3,3,2,3
E-2435,Zoe O'Brien,sales ,Sales Development Rep,18/06/2024,NULL,6194,31,Male,2.27,2,3,3,3,3
E-1042,Priya Rossi,human resources ,HR Partner,2026-05-31,NULL,"$5,448",22,Female,0.32,2,2,3,6,3
E-2142,Priya Kim,Sal3s,Account Executive,2016-12-14,NULL,6682,48,Male,9.78,2,3,2,n/a,2
E-1216,TOMAS Kim,Eng.,Software Engineer,2026-08-01,N/A,"$7,465",27,Female,0.15,2,3,3,3,3
E-1919,Sven O'Brien,Eng.,Engineering Lead,7 Dec 2021,,6943,45,Male,4.8,3,3,3,3,3
E-1204,Emma Chen,Eng.,Software Engineer,2018/03/08,N/A,"7,685.00",55,Male,8.55,2,2,2,2,3
E-2180,Wei Smith,sales ,Account Executive,16/01/2024,NULL,-1,36,Female,2.69,2,3,3,2,3
E-2207,Quinn Farah,sales ,Account Executive,2 Apr 2020,NULL,5494,54,Male,6.48,2,2,3,2,3
E-1704,John Chen,Eng.,Data Engineer,2024/02/26,N/A,7533,44,Female,2.58,3,2,3,3,3
E-2145,  omar KOWALSKI ,Sal3s,Account Executive,2023/10/24,,6966,43,Male,2.92,2,3,3,3,3
E-1407,  petra IVANOV ,engineering,QA Analyst,2010-01-05,NULL,6664,23,Male,16.72,2,3,2,3,3
E-1421,Quinn Okafor,Eng.,QA Analyst,2022-04-28,N/A,"6,782.00",35,Female,4.41,3,3,3,3,3
E-1548,Hana Novak,engineering,QA Analyst,8 Jan 2017,,"7,288.00",62,Female,9.71,2,3,3,3,2
E-1507,Rosa Andersson,engineering,QA Analyst,8 Mar 2022,N/A,6093,42,Female,4.55,2,2,2,3,3
E-2233,Miguel Kaur,Sal3s,Account Executive,2022-09-21,NULL,5777,38,Male,4.01,3,medium,0,3,3
E-2321,Noah Wei,sales ,Account Executive,16/05/2020,N/A,5758,48,Female,6.36,3,3,3,2,3
E-1613,  noah ANDERSSON ,engineering,Data Engineer,2021-10-24,N/A,6840,41,Female,4.92,3,3,3,high,3
E-1931,Igor Duarte,Engineering ,Engineering Lead,2021/10/31,,7105,39,Male,4.9,high,3,2,3,3
E-1786,  petra HADDAD ,engineering,Support Engineer,2016-10-16,NULL,"6,986.00",53,Male,9.94,3,2,3,3,3
E-1457,VERA Duarte,Engineering ,QA Analyst,2007/12/15,N/A,7375,24,Female,18.78,2,2,3,3,3
E-1972,Fatima Weber,engineering,Engineering Manager,09/04/2024,,"$7,657",51,Male,2.46,3,3,2,3,2
E-1476,Petra Popescu,Eng.,QA Analyst,2019-12-18,,7304,48,Female,6.77,2,3,3,2,2
E-2196,  john DIALLO ,sales ,Account Executive,15/08/2024,,6356,28,Female,2.11,3,3,2,3,3
E-1244,EMMA Wei,Engineering ,Software Engineer,10 Dec 2021,N/A,6793,30,Male,4.79,3,3,3,3,2
E-1330,Hana Wei,Engineering ,Software Engineer,2022-09-25,,6885,38,Female,4.0,3,3,3,2,3
E-1754,  grace POPESCU ,Eng.,Support Engineer,26 Nov 2025,2026-09-25,6107,25,Female,0.83,3,2,3,3,3
E-1521,Okafor Farah,Eng.,QA Analyst,13/01/2020,NULL,-1,57,Male,6.7,3,3,0,3,high
E-2185,NADIA Nakamura,Sal3s,Account Executive,22/11/2021,,7248,22,Female,4.84,3,3,2,3,3
E-2399,Carlos Garcia,Sales,Sales Development Rep,2026/01/05,N/A,5980,42,Female,0.72,0,0,2,2,3
E-2324,Vera Okafor,Sales,Account Executive,2024-02-07,NULL,"5,365.00",44,Male,2.63,high,3,3,2,3
E-1385,Umar Farah,Eng.,QA Analyst,2021/10/28,25 Sep 2026,5442,61,Female,4.91,3,3,3,2,medium
E-2342,TALIA Andersson,sales ,Account Executive,2024/08/15,NULL,"$6,219",53,Male,2.11,2,high,3,3,high
E-1338,IGOR Lindgren,engineering,Software Engineer,25/09/2023,N/A,-1,49,Male,3.0,3,6,0,3,3
E-1338,IGOR LINDGREN,engineering,Software Engineer,25/09/2023,N/A,-1,49,Male,3.0,3,6,0,3,3
E-1479,Igor Popescu,Engineering ,QA Analyst,2013/11/29,NULL,7372,27,Female,12.82,2,3,3,3,2
E-1852,Emma Popescu,Engineering ,Support Engineer,23 May 2024,N/A,6530,27,Male,2.34,medium,3,n/a,3,3
E-1700,Julia Andersson,engineering,Data Engineer,21/02/2017,NULL,6827,35,Male,9.59,3,3,3,3,3
E-1700,JULIA ANDERSSON,engineering,Data Engineer,21/02/2017,NULL,6827,35,Male,9.59,3,3,3,3,3
E-1579,John Chen,Engineering ,QA Analyst,2012/05/16,NULL,"6,656.00",27,Male,14.36,3,3,3,3,3
E-1242,Ivan Nakamura,engineering,Software Engineer,05/03/2015,NULL,6605,52,Male,11.56,2,3,3,3,2
E-1592,  tomas POPESCU ,engineering,Data Engineer,2023/11/23,2026-09-25,5195,49,Male,2.84,0,3,2,2,high
E-1677,  talia DIALLO ,engineering,Data Engineer,15/12/2011,,7257,36,Male,14.78,3,3,n/a,3,3
E-1260,LUCAS Chen,engineering,Software Engineer,2022/03/01,,-1,39,Male,4.57,3,3,3,3,3
E-1578,  talia LINDGREN ,engineering,QA Analyst,21 Sep 2018,NULL,6636,33,Male,8.01,3,2,3,3,2
E-2420,Petra Rossi,Sal3s,Sales Development Rep,2020/06/03,NULL,6812,47,Female,6.31,3,2,n/a,3,n/a
E-1630,JOHN Duarte,engineering,Data Engineer,25 Sep 2023,,6875,27,Male,3.0,3,2,3,3,3
E-1550,  sven NAIR ,Engineering ,QA Analyst,20 May 2015,,"7,129.00",22,Male,11.35,3,2,3,2,3
E-1107,Aisha Santos,Engineering ,Software Engineer,29 Dec 2019,NULL,7498,38,Male,6.74,3,2,3,3,2
E-1759,Fatima Kaur,Engineering ,Support Engineer,2022-05-09,NULL,5930,49,Male,4.38,2,2,2,high,3
E-1161,Nadia Kaur,engineering,Software Engineer,18/09/2022,NULL,"$6,753",41,Male,4.02,3,3,3,3,3
E-2268,DAVID Chen,Sales,Account Executive,2024/06/29,N/A,6294,34,Male,2.24,high,3,2,3,high
E-2051,Wei Weber,Sal3s,Account Executive,24 May 2026,2026/09/25,5351,29,Female,0.34,2,3,2,3,6
E-2039,LARA Smith,sales ,Account Executive,06/05/2022,2026/09/25,5544,20,Male,4.39,3,3,3,5,6
E-1610,Kenji Andersson,engineering,Data Engineer,2022-04-14,,8284,52,Female,4.45,3,3,2,high,3
E-2035,David Novak,Sal3s,Account Executive,04/06/2026,2026/09/25,5793,29,Female,0.31,high,3,3,3,3
E-1703,  igor FARAH ,engineering,Data Engineer,17/09/2020,NULL,7647,36,Male,6.02,3,3,3,n/a,3
E-2150,  wei OSEI ,Sales,Account Executive,2021/12/25,N/A,"6,260.00",46,Female,4.75,2,3,2,2,3
E-1880,TOMAS O'Brien,Eng.,Engineering Lead,31 May 2022,,6723,39,Male,4.32,3,3,high,3,3
E-2020,Kenji Wei,Sal3s,Account Executive,2017/12/21,2026/09/25,7137,40,Male,8.76,2,5,3,3,3
E-1261,PAUL Osei,Eng.,Software Engineer,12/03/2017,N/A,"$7,951",41,Male,9.54,medium,3,3,3,3
E-2010,Sven Novak,Engineering ,Engineering Manager,2024/09/17,,7308,42,Male,2.02,3,high,2,2,3
E-2378,Okafor Santos,Sales,Sales Development Rep,21 Jul 2017,2026/09/25,5693,27,Female,9.18,high,3,3,3,2
E-1822,YUSUF Kowalski,Eng.,Support Engineer,2021/10/09,NULL,6139,27,Female,4.96,6,2,3,3,3
E-1848,Nadia Andersson,Eng.,Support Engineer,2026/09/10,N/A,7086,39,Male,0.04,2,2,n/a,3,2
E-1091,David Kaur,Engineering ,Software Engineer,22 Feb 2024,2026-09-25,5760,33,Female,2.59,2,3,3,3,3
E-1557,SVEN Kowalski,engineering,QA Analyst,2023/10/24,N/A,"$7,160",48,Male,2.92,2,3,3,3,3
E-1363,Kenji Nair,Engineering ,QA Analyst,19/08/2026,25/09/2026,6194,29,Male,0.1,high,3,3,3,high
E-1556,Lucas Novak,Engineering ,QA Analyst,2022-09-03,,-1,40,Male,4.06,3,2,2,3,2
E-1044,Rosa Kowalski,human resources ,HR Partner,19/03/2024,,4348,31,Male,2.52,3,2,medium,3,3
E-2169,Fatima Kowalski,sales ,Account Executive,2021/12/10,NULL,5902,22,Male,4.79,3,3,3,2,3
E-2449,NADIA Okafor,sales ,Sales Development Rep,26/03/2020,NULL,"$6,628",33,Male,6.5,3,2,3,medium,3
E-1032,JOHN Diallo,human resources ,HR Partner,12 Jan 2022,N/A,"4,524.00",27,Female,4.7,2,3,n/a,2,3
E-2044,Ivan Novak,sales ,Account Executive,20/01/2024,25 Sep 2026,6000,33,Male,2.68,6,3,3,3,3
E-1947,Talia Santos,Engineering ,Engineering Lead,23/01/2022,NULL,-1,45,Male,4.67,3,3,3,n/a,2
E-2347,Li Duarte,Sales,Account Executive,2017/11/04,N/A,-1,39,Female,8.89,3,3,2,medium,3
E-1792,Anna Smith,Engineering ,Support Engineer,2018-01-01,NULL,6630,30,Male,8.73,3,2,2,2,n/a
E-1308,Noah Novak,engineering,Software Engineer,2018/02/14,,6872,54,Female,8.61,2,3,3,3,3
E-2269,Yusuf Kowalski,Sales,Account Executive,2021/12/10,N/A,6153,48,Female,4.79,2,3,3,n/a,3
E-1842,Sven Andersson,Engineering ,Support Engineer,28/07/2017,,6835,33,Male,9.16,3,3,3,3,2
E-2423,Grace Kim,Sales,Sales Development Rep,18/09/2026,,6528,44,Female,0.02,3,3,6,2,3
E-2423,GRACE KIM,Sales,Sales Development Rep,18/09/2026,,6528,44,Female,0.02,3,3,6,2,3
E-1877,WEI Smith,Eng.,Engineering Lead,03/09/2024,25 Sep 2026,"6,301.00",40,Male,2.06,3,high,2,3,3
E-1213,Priya Lindgren,engineering,Software Engineer,2026/05/31,NULL,"$6,874",19,Male,0.32,2,high,3,3,2
E-2077,Emma Smith,sales ,Account Executive,2 Oct 2021,25/09/2026,-1,19,Female,4.98,2,3,3,2,3
E-2346,Anna Haddad,Sal3s,Account Executive,2020-04-02,,-1,39,Male,6.48,3,3,2,3,3
E-1809,Vera Okafor,Engineering ,Support Engineer,18/06/2018,,7866,37,Male,8.27,3,high,3,3,3
E-1979,Aisha Osei,Engineering ,Engineering Manager,18 Jun 2014,,"$7,080",40,Male,12.27,3,0,3,3,high
E-1243,Rosa Rossi,Engineering ,Software Engineer,2005/05/16,N/A,6926,38,Male,21.36,3,3,3,high,3
E-2402,EMMA Diallo,sales ,Sales Development Rep,2022-02-03,N/A,"6,255.00",26,Female,4.64,0,0,3,n/a,n/a
E-1794,Noah Diallo,Engineering ,Support Engineer,2020-04-09,NULL,7393,34,Female,6.46,3,3,3,3,3
E-2494,MIGUEL Diallo,Sales,Sales Manager,2017-09-03,N/A,6015,62,Female,9.06,3,3,3,3,3
E-1669,Talia Weber,Engineering ,Data Engineer,22/02/2026,,6876,27,Male,0.59,3,3,3,3,3
E-1910,Tomas Kim,engineering,Engineering Lead,2024/09/21,NULL,7241,54,Female,2.01,3,high,2,3,3
E-1526,Mei Osei,engineering,QA Analyst,23/05/2024,,7440,48,Male,2.34,2,high,3,2,5
E-2238,Miguel Lindgren,Sales,Account Executive,03/10/2019,N/A,"5,660.00",38,Female,6.98,2,3,3,3,n/a
E-2367,  aisha O'BRIEN ,Sales,Sales Development Rep,2026-04-17,2026/09/25,6260,29,Female,0.44,2,3,2,2,3
E-2075,Oscar Santos,sales ,Account Executive,2020-05-23,25/09/2026,-1,26,Male,6.34,3,2,3,3,3
E-1643,  julia ANDERSSON ,Eng.,Data Engineer,30 Mar 2022,NULL,6551,33,Female,4.49,3,2,2,3,3
E-1932,Lara Osei,Eng.,Engineering Lead,2012/02/07,NULL,7441,49,Male,14.63,3,3,3,3,3
E-1695,  miguel O'BRIEN ,Eng.,Data Engineer,04/02/2020,N/A,6556,46,Female,6.64,3,n/a,3,3,3
E-1138,Oscar Santos,Eng.,Software Engineer,2020/07/21,N/A,6880,29,Male,6.18,3,3,3,3,3
E-1589,IVAN Duarte,Eng.,QA Analyst,2024/03/11,,7228,49,Female,2.54,3,3,2,3,3
E-1780,  omar O'BRIEN ,Engineering ,Support Engineer,6 Apr 2009,,"7,342.00",40,Male,17.47,n/a,2,0,3,3
E-2102,Anna Okafor,Sales,Account Executive,25 Jul 2018,,6734,28,Male,8.17,2,high,3,n/a,3
E-1377,Carlos Garcia,Engineering ,QA Analyst,05/05/2017,25/09/2026,5425,52,Male,9.39,0,3,2,3,2
E-1377,CARLOS GARCIA,Engineering ,QA Analyst,05/05/2017,25/09/2026,5425,52,Male,9.39,0,3,2,3,2
E-1755,Miguel Rossi,Eng.,Support Engineer,2020-05-20,2026/09/25,6628,46,Female,6.35,3,2,2,3,3
E-1135,Aisha Silva,engineering,Software Engineer,2018-09-07,N/A,"$8,014",32,Female,8.05,3,3,3,2,high
E-2219,Sofia Garcia,Sales,Account Executive,2024/09/10,,6766,40,Female,2.04,3,2,3,3,3
E-1466,Petra Chen,Engineering ,QA Analyst,2005/02/10,N/A,"6,363.00",38,Female,21.62,2,3,5,2,2
E-1857,Carlos Chen,Eng.,Support Engineer,2020/04/17,N/A,6201,35,Female,6.44,2,3,3,3,3
E-1926,Igor Chen,Engineering ,Engineering Lead,2024/06/07,NULL,"6,921.00",48,Male,2.3,2,2,3,3,3
E-2280,Hana Weber,Sal3s,Account Executive,2021/10/20,N/A,"$5,867",42,Male,4.93,3,3,2,3,3
E-2058,Quinn Rossi,Sales,Account Executive,2022-01-27,2026-09-25,5848,27,Female,4.66,high,3,3,2,2
E-1596,Aisha Ivanov,engineering,Data Engineer,2026/05/24,2026-09-25,"6,082.00",61,Male,0.34,3,2,3,3,2
E-1817,Igor Popescu,Eng.,Support Engineer,15/12/2023,,7318,31,Male,2.78,2,3,2,3,2
E-1559,SOFIA Duarte,engineering,QA Analyst,17/10/2019,N/A,"$6,892",20,Male,6.94,2,3,3,high,3
E-1336,Lara Chen,Engineering ,Software Engineer,7 Feb 2024,,6677,33,Female,2.63,2,3,3,3,3
E-1575,HANA Okafor,Eng.,QA Analyst,30/03/2022,NULL,"$6,420",28,Female,4.49,2,2,3,3,2
E-1783,Nina Haddad,engineering,Support Engineer,2026/07/21,,"$7,450",30,Male,0.18,2,3,3,3,3
E-2374,Maria Weber,Sales,Sales Development Rep,2017/08/01,25 Sep 2026,"$4,935",46,Female,9.15,3,3,2,3,high
E-2147,Carlos Kaur,sales ,Account Executive,2020-08-19,,"$6,055",28,Female,6.1,2,medium,3,3,3
E-1968,John Duarte,engineering,Engineering Manager,21/12/2025,NULL,7663,46,Male,0.76,high,high,3,3,3
E-2339,  fatima SILVA ,Sal3s,Account Executive,2024/01/16,,5731,25,Female,2.69,2,2,2,3,3
E-1123,JAMES O'Brien,Engineering ,Software Engineer,2015-09-18,,"7,227.00",35,Male,11.02,3,3,3,2,n/a
E-1821,Vera Kaur,engineering,Support Engineer,15/03/2022,N/A,6168,20,Male,4.53,3,3,3,3,3
E-2209,Quinn Lindgren,Sal3s,Account Executive,2019-11-19,,-1,43,Male,6.85,3,3,medium,2,high
E-2115,CARLOS Lindgren,Sales,Account Executive,2023-11-15,NULL,6727,28,Male,2.86,3,3,3,2,3
E-2343,Yusuf Farah,sales ,Account Executive,2015-02-22,N/A,"$5,938",27,Male,11.59,2,3,3,3,2
E-2178,Hana Diallo,Sal3s,Account Executive,3 Feb 2009,N/A,"$7,160",37,Male,17.64,3,3,n/a,3,2
E-1448,Miguel Wei,Engineering ,QA Analyst,25 Feb 2018,,7342,47,Female,8.58,2,3,2,3,2
E-1051,Julia Haddad,HR,HR Manager,4 Mar 2026,NULL,"5,322.00",49,Female,0.56,high,3,3,2,3
E-1778,Vera Wei,engineering,Support Engineer,2018/08/05,,"$6,864",51,Female,8.14,3,2,3,2,2
E-1714,Julia Silva,Engineering ,Data Engineer,18 Jun 2014,,-1,56,Female,12.27,3,3,0,2,2
E-2357,Emma Andersson,Sal3s,Sales Development Rep,9 Aug 2026,2026-09-25,5896,29,Female,0.13,3,3,high,2,3
E-1506,Quinn Kaur,Engineering ,QA Analyst,2016/10/13,N/A,7652,44,Female,9.95,3,medium,3,2,2
E-2397,David Kaur,Sal3s,Sales Development Rep,09/08/2022,,"$7,127",44,Female,4.13,3,3,2,3,3
E-1883,Okafor Osei,Eng.,Engineering Lead,16 Jan 2020,,6292,41,Female,6.69,3,3,2,2,3
E-2470,FATIMA Andersson,sales ,Sales Manager,15 Mar 2024,NULL,"$6,388",34,Female,2.53,3,3,2,3,3
E-2454,Quinn Popescu,Sal3s,Sales Manager,11 Feb 2024,,6845,52,Female,2.62,2,3,3,3,2
E-1129,  carlos ROSSI ,Engineering ,Software Engineer,19/11/2023,NULL,6854,65,Male,2.85,3,3,3,3,n/a
E-2396,Okafor Ivanov,Sal3s,Sales Development Rep,15/06/2022,,"7,159.00",45,Male,4.28,2,3,3,3,3
E-2396,OKAFOR IVANOV,Sal3s,Sales Development Rep,15/06/2022,,"7,159.00",45,Male,4.28,2,3,3,3,3
E-2294,Mei Haddad,sales ,Account Executive,10 Jul 2020,NULL,6011,47,Female,6.21,2,2,2,3,3
E-2294,MEI HADDAD,sales ,Account Executive,10 Jul 2020,NULL,6011,47,Female,6.21,2,2,2,3,3
E-2243,Lara Farah,Sal3s,Account Executive,2017-05-20,,"$5,583",32,Male,9.35,3,3,3,2,2
E-1121,ANNA Ivanov,engineering,Software Engineer,2026/03/12,,6825,34,Female,0.54,2,2,3,3,n/a
E-2483,Carlos Weber,sales ,Sales Manager,2010-09-21,,5348,48,Female,16.01,3,3,3,3,3
E-1089,  igor NAKAMURA ,Engineering ,Software Engineer,2017-01-01,25/09/2026,5578,36,Female,9.73,3,3,2,3,3
E-2415,  julia KIM ,sales ,Sales Development Rep,2012/10/27,NULL,6163,24,Female,13.91,3,2,3,3,3
E-1114,Mei Smith,engineering,Software Engineer,2013/05/20,N/A,6393,36,Male,13.35,2,3,2,2,2
E-1452,  li OSEI ,Engineering ,QA Analyst,26/08/2020,NULL,"6,568.00",40,Female,6.08,2,2,3,3,n/a
E-2287,Oscar Duarte,Sales,Account Executive,2024-03-15,N/A,6073,55,Female,2.53,3,high,2,3,3
E-1727,Vera Kowalski,engineering,Data Engineer,2009/10/02,NULL,6998,56,Male,16.98,3,2,2,2,2
E-1619,Wei Ivanov,Eng.,Data Engineer,30 Mar 2020,NULL,6534,45,Male,6.49,3,3,3,3,3
E-1009,Igor Haddad,human resources ,HR Partner,2026-02-14,25 Sep 2026,4681,31,Female,0.61,5,3,3,3,2
E-1227,NADIA Santos,Eng.,Software Engineer,22/02/2020,,7529,50,Male,6.59,3,2,2,3,3
E-2101,  li SILVA ,Sales,Account Executive,17 Sep 2024,NULL,6065,53,Female,2.02,3,3,3,3,3
E-2479,Fatima Okafor,Sales,Sales Manager,2024/02/26,,"$5,587",33,Female,2.58,n/a,3,3,3,2
E-1989,JAMES Ivanov,engineering,Engineering Manager,2024/06/07,NULL,"$5,941",41,Female,2.3,3,2,3,3,3
E-1633,UMAR O'Brien,Eng.,Data Engineer,9 Oct 2017,NULL,"$6,492",31,Male,8.96,3,high,6,2,3
E-1874,Li Wei,Eng.,Engineering Lead,25 Dec 2025,2026-09-25,"5,976.00",45,Male,0.75,3,3,3,3,3
E-2126,IVAN Ivanov,Sal3s,Account Executive,2025-11-19,N/A,6563,52,Male,0.85,3,2,3,3,3
E-2081,Okafor Wei,Sales,Account Executive,2024-09-06,25 Sep 2026,4913,44,Male,2.05,3,2,3,3,3
E-2429,Rosa Andersson,sales ,Sales Development Rep,2009/02/25,,"7,010.00",19,Female,17.58,2,n/a,n/a,2,high
E-2237,  paul POPESCU ,Sales,Account Executive,6 Apr 2012,,5461,22,Female,14.47,3,3,2,2,3
E-1182,  noah LINDGREN ,engineering,Software Engineer,20 Jan 2022,NULL,-1,28,Male,4.68,2,3,3,2,3
E-2156,  david POPESCU ,Sal3s,Account Executive,2024-04-13,,7013,24,Female,2.45,2,2,3,3,3
E-2250,  talia KIM ,Sal3s,Account Executive,04/12/2019,N/A,6381,51,Male,6.81,high,high,3,3,3
E-1936,Ivan Osei,Eng.,Engineering Lead,2018/02/25,NULL,"$6,440",43,Male,8.58,3,3,2,3,n/a
E-1784,James Novak,engineering,Support Engineer,2006-12-18,,-1,41,Male,19.77,3,3,high,3,3
E-1729,NINA Nair,Engineering ,Data Engineer,2019-12-11,N/A,"$7,085",39,Male,6.79,3,2,3,3,3
E-1838,Okafor Andersson,Eng.,Support Engineer,1 Aug 2026,,"$7,051",49,Female,0.15,3,3,n/a,2,high
E-2257,YUSUF Silva,Sales,Account Executive,2020-08-30,N/A,"5,646.00",42,Male,6.07,3,3,3,2,3
E-2084,  omar NAKAMURA ,sales ,Account Executive,2024/03/30,25/09/2026,-1,44,Male,2.49,2,3,3,3,n/a
E-1099,HANA Santos,engineering,Software Engineer,16/01/2026,25 Sep 2026,5089,25,Male,0.69,2,2,3,3,3
E-1236,HANA Diallo,Eng.,Software Engineer,29/12/2025,NULL,"7,025.00",36,Female,0.74,3,3,2,3,3
E-2024,  tomas O'BRIEN ,Sal3s,Account Executive,22/02/2020,25 Sep 2026,4871,55,Female,6.59,3,2,medium,2,3
E-1148,Sven Novak,engineering,Software Engineer,2022-02-22,N/A,7118,32,Female,4.59,3,3,3,3,2
E-1722,Julia Nair,Eng.,Data Engineer,27/01/2012,,6593,44,Male,14.66,2,3,3,3,medium
E-1933,Noah Farah,engineering,Engineering Lead,16/01/2024,NULL,6984,44,Female,2.69,2,2,2,3,3
E-2298,David Garcia,sales ,Account Executive,2017/05/16,N/A,6836,59,Male,9.36,2,2,3,3,2
E-2090,Nina Haddad,sales ,Account Executive,14 Dec 2021,,"$5,874",33,Male,4.78,medium,2,3,3,2
E-2162,  wei ROSSI ,Sal3s,Account Executive,2024-05-27,,6363,37,Female,2.33,3,2,3,3,3
E-2319,Hana Haddad,Sales,Account Executive,4 Aug 2020,N/A,5633,28,Female,6.14,3,3,high,3,3
